year,Zone Substation,Date,Unit,00:15,00:30,00:45,01:15,01:30,01:45,01:00,02:15,02:30,02:45,02:00,03:15,03:30,03:45,03:00,04:15,04:30,04:45,04:00,05:15,05:30,05:45,05:00,06:15,06:30,06:45,06:00,07:15,07:30,07:45,07:00,08:15,08:30,08:45,08:00,09:15,09:30,09:45,09:00,10:15,10:30,10:45,10:00,11:15,11:30,11:45,11:00,12:15,12:30,12:45,12:00,13:15,13:30,13:45,13:00,14:15,14:30,14:45,14:00,15:15,15:30,15:45,15:00,16:15,16:30,16:45,16:00,17:15,17:30,17:45,17:00,18:15,18:30,18:45,18:00,19:15,19:30,19:45,19:00,20:15,20:30,20:45,20:00,21:15,21:30,21:45,21:00,22:15,22:30,22:45,22:00,23:15,23:30,23:45,23:00,24:00
2025,Punchbowl 33_11kV,2024-08-11,MW,20.644054,20.366008,19.780024,18.877286,18.11669,17.429638,19.303281,16.229284,15.775549,15.480085,16.793334,14.992589,14.659062,14.59584,15.177523,14.299515,14.261024,14.413701,14.485094,14.97345,15.256658,15.367619,14.533264,15.982633,16.530125,16.833116,15.442668,17.689836,17.980784,18.057769,17.258895,18.155827,18.007235,17.766605,18.06164,17.749402,18.293669,17.842515,17.445766,17.698223,17.309,17.90294,17.731984,19.804754,19.479614,17.907456,18.350009,15.698781,15.422884,15.626528,16.745811,15.730176,16.495502,15.463957,15.77813,15.581369,15.953602,16.058973,15.058606,18.853418,20.060222,19.668203,16.550768,20.409877,20.611584,21.251759,19.614874,23.229911,24.324896,25.327411,22.255996,26.493788,26.495508,26.555075,26.27918,26.698291,26.223914,26.053601,26.648187,26.028442,25.810177,25.832756,25.868667,24.836045,24.53886,24.526172,25.382247,23.401298,23.161959,22.855958,23.714611,21.973432,21.399706,20.943606,22.336635,20.101724
2025,Punchbowl 33_11kV,2024-08-12,MW,19.578532,19.023944,18.596874,17.871544,17.026437,16.20821,18.077123,15.459872,14.99259,14.604012,15.809956,14.319514,14.060175,14.060176,14.248121,14.211563,14.322525,14.88808,13.986417,15.896402,16.292506,16.851395,15.090862,17.959281,19.005451,20.032482,17.199761,21.962251,22.783918,22.325238,21.144238,21.971282,22.36373,21.202946,21.878384,21.403792,20.692224,20.673732,19.755294,23.012291,22.166969,20.448369,21.991496,18.626335,20.456111,20.783401,19.572941,22.272984,22.082028,20.561051,20.795659,20.981239,21.088758,20.455035,20.851354,19.961734,20.566211,21.287885,19.903672,21.510237,21.891932,22.652528,21.248748,24.433491,24.712182,25.596857,23.873527,26.788393,27.853702,28.856433,26.293371,29.341563,29.383281,29.036636,29.280922,28.62462,28.371733,28.023153,28.75988,27.918644,27.800802,27.747472,27.987241,26.352723,25.8048,25.366119,27.01139,23.710526,23.055085,22.500926,24.126628,21.403792,20.907479,20.420629,21.747425,19.555308
2025,Punchbowl 33_11kV,2024-08-13,MW,19.158344,18.760734,18.128302,17.491999,16.734413,16.164557,17.778433,15.206984,14.688092,14.451764,15.739424,14.041037,13.726218,13.59956,14.238014,13.941688,14.092862,14.583799,13.649234,15.449765,15.950592,16.402822,14.75669,17.412649,18.268723,19.432735,16.724522,20.851784,21.90419,22.217718,20.231393,22.445015,22.478346,22.211912,22.111703,21.217782,20.785551,20.302788,21.899029,20.431381,21.31369,21.170474,20.26322,18.539674,19.054695,18.708265,19.679386,19.144581,18.264854,18.822022,18.790626,20.473314,21.085532,20.524493,20.381492,19.780669,19.045018,19.369514,19.899372,19.593155,20.748995,21.785058,19.73035,23.583652,24.042762,24.571761,22.796392,25.247417,25.464607,25.974037,25.034312,26.486048,26.305628,26.311004,26.634855,26.347992,26.04543,25.924362,26.498949,24.982057,24.722933,24.641435,25.399236,23.663647,23.236578,23.000679,24.150928,21.988916,22.059664,21.63668,22.440069,20.329881,19.487571,19.07964,20.99156,18.657946
2025,Punchbowl 33_11kV,2024-08-14,MW,18.08852,17.597368,17.183846,16.522384,15.80114,15.193867,16.711189,14.399938,13.882122,13.675899,14.734755,13.270549,13.003684,12.889498,13.444085,12.960891,13.08841,13.337856,12.899175,14.235863,14.697769,15.176018,13.705359,16.404972,17.486193,18.472797,15.660934,19.388867,19.952487,20.116348,19.009966,20.402566,20.152904,19.479829,20.338268,18.983086,19.578102,19.911844,19.0562,19.575521,19.625841,19.533589,19.744114,20.093553,20.647066,20.692009,19.700674,19.93894,19.803895,19.691428,20.467292,20.308377,20.730286,21.001236,19.817227,21.075211,21.102521,21.328958,20.836086,21.363149,21.437768,22.245458,21.533676,23.886858,24.489186,24.907439,22.946919,25.008722,25.820067,26.778071,25.038184,27.456307,26.872043,26.582384,27.363625,26.109082,25.891246,25.688034,26.262405,25.330423,24.988079,24.674336,25.652122,23.308186,23.086695,22.597049,23.733965,22.268468,21.844194,21.407448,22.357709,20.13097,19.67573,19.526923,20.631368,18.801808
2025,Punchbowl 33_11kV,2024-08-15,MW,18.136044,17.9281,17.209221,16.601733,16.055531,15.360522,16.781506,14.43026,14.042756,13.562358,14.856684,13.013576,12.935947,13.152276,13.340006,13.208186,13.435054,13.727509,13.089485,14.549391,14.910659,15.29515,13.972009,16.238961,17.138043,17.959067,15.738132,19.65014,20.392458,21.13069,19.030394,21.349817,20.976078,20.380846,21.616466,19.907974,19.548642,19.833354,20.136561,20.096564,20.113982,19.954207,19.763682,20.170537,20.204943,19.895286,20.190321,18.200771,19.83959,19.876793,18.563759,20.336764,19.301776,17.860148,20.525353,18.643754,18.81213,18.901372,18.044222,17.914768,18.334741,19.129529,18.53946,20.865976,21.914512,22.720051,19.857439,23.450758,24.317368,25.042915,23.120886,25.634703,26.20585,26.20585,25.758352,25.86286,25.456006,25.274512,26.195098,25.137316,24.94206,24.780565,25.220321,24.172431,23.720632,23.160884,24.638853,22.540278,22.330184,21.821184,22.935521,20.419768,19.802604,19.410586,21.107466,18.930831
2025,Punchbowl 33_11kV,2024-08-16,MW,18.324419,17.936701,17.52619,16.876555,16.277453,15.674696,17.140193,14.774108,14.302956,13.988998,15.193222,13.506233,13.319148,13.3828,13.615688,13.400864,13.642353,13.865779,13.399573,14.990438,15.337513,15.827805,14.323386,17.245563,18.076908,18.630421,16.341965,19.949262,20.66986,21.400996,19.413812,19.403704,19.649066,19.285647,20.217631,16.983429,16.328632,16.055746,17.507912,16.91268,16.423249,14.853458,16.986439,15.815117,17.127291,18.962872,14.941194,16.869674,18.22421,17.525331,17.453937,15.906509,16.633344,17.246424,15.798774,16.331212,16.32046,15.785011,16.768174,16.433787,16.321966,16.914402,15.739853,20.58879,20.927048,21.228104,19.167376,22.508883,22.822411,23.652465,21.925049,24.275651,24.134585,24.08018,24.173291,23.63096,23.116801,22.9538,24.173937,22.270833,22.235997,22.153422,22.528021,22.233631,22.032569,21.590662,22.063534,21.207461,20.840817,20.379127,21.281864,19.658742,19.489937,19.273605,20.176773,18.987172
2025,Punchbowl 33_11kV,2024-08-17,MW,18.270444,17.978205,17.586402,17.013965,16.325622,15.757486,17.177396,14.579712,14.130279,13.755894,15.124838,13.262808,12.992717,13.016156,13.605151,12.73381,12.835093,12.936592,12.868639,13.573756,13.821696,14.176082,13.086045,15.005277,15.565671,15.945646,14.497137,16.185201,16.520018,16.491419,16.108217,17.017406,17.004288,16.88193,16.515287,16.47486,16.644526,16.398735,16.569908,15.731681,16.237886,18.320764,16.294011,16.662804,16.457656,14.433484,16.06994,15.633838,14.83819,16.491634,14.733466,13.410755,17.841655,16.871824,14.948936,15.737487,17.754993,17.779937,14.378436,16.019405,18.749338,19.350805,16.947088,19.978292,19.59036,20.168386,18.262056,21.267456,22.051492,22.857893,20.53417,23.796972,23.37786,22.874666,23.500862,22.569954,22.209977,22.087189,22.797896,22.036225,21.867418,21.771295,22.17213,21.977088,21.82312,21.499269,21.811293,21.240577,21.278208,20.968551,21.190258,20.391168,20.343429,19.610573,20.519118,19.157269
2025,Punchbowl 33_11kV,2024-08-18,MW,18.863524,18.662461,18.129162,17.673063,16.951604,16.303903,17.758863,15.040972,14.523587,14.216725,15.583949,13.649664,13.372907,13.286462,13.950935,13.199155,13.294633,13.439786,13.292698,13.935882,14.277151,14.454559,13.457418,14.802064,15.154514,15.335148,14.394778,16.276809,16.110152,16.12714,15.709532,15.621366,15.61513,15.521157,15.889091,15.577712,16.939132,19.412951,15.369554,20.989625,19.331021,19.072972,20.502129,20.1028,20.610295,19.874212,19.787767,18.604187,20.339128,20.208815,19.895501,18.601821,19.560254,19.943025,18.941798,17.285345,16.36949,16.877414,17.988311,16.728392,17.71736,19.94668,17.053103,21.139938,21.779466,22.487378,20.80082,24.009862,24.646165,25.612124,23.299584,26.544108,26.684314,26.513358,26.256169,26.353798,26.046505,25.951243,26.385408,25.45579,25.167852,25.07818,25.758568,24.151358,23.92277,23.35958,24.550688,22.801982,22.461788,21.803766,22.98197,20.828559,20.597391,20.169032,21.176494,19.43768
2025,Punchbowl 33_11kV,2024-08-19,MW,18.832344,18.477097,17.860578,17.219544,16.482172,15.912745,17.511783,14.766797,14.227692,13.834384,15.167847,13.49505,13.344523,13.273775,13.566873,13.533113,13.686221,14.188984,13.395056,14.951302,15.369984,15.824793,14.330267,16.947947,17.893263,18.763531,16.146278,20.40364,21.15241,21.134992,19.718092,21.037364,20.740823,20.026245,20.918876,17.54748,18.160988,19.115121,19.025234,18.29754,18.38635,17.488559,19.575306,16.1766,15.722005,15.545242,16.702372,15.878553,16.916552,16.878489,15.495783,15.901348,14.827438,15.022049,16.483892,17.744026,17.763164,18.8403,15.592335,19.941736,20.091403,19.978937,19.564985,19.068028,20.815657,21.782692,18.657516,23.551396,24.996034,25.644381,23.11207,27.057408,27.125146,26.849678,26.894837,26.516153,26.421536,26.261545,26.762803,26.345412,26.091879,25.873184,26.277458,25.063342,24.48768,24.174152,25.017323,22.90004,22.588662,22.036655,23.46667,21.093059,20.594382,20.242145,21.479916,19.552083
2025,Punchbowl 33_11kV,2024-08-20,MW,18.9175,18.633001,18.107874,17.546834,16.799785,16.167998,17.649193,15.043123,14.70422,14.176943,15.516642,13.773957,13.702564,13.619343,13.932012,13.908572,13.886424,14.370479,13.677189,15.550188,16.169718,16.590766,14.688737,17.761444,18.755144,19.582188,17.062134,20.895008,21.311324,21.408308,20.47482,19.855073,19.221135,18.154322,21.147249,16.403037,15.728672,15.337943,17.061489,14.890015,14.090066,14.772603,14.600141,13.632246,13.077658,13.636761,14.32532,13.380004,12.083098,11.930849,14.009642,12.507372,12.968633,13.426667,12.216422,13.720842,14.199306,14.265754,13.473332,14.602507,15.488471,16.533135,14.440582,19.761962,19.67745,20.924037,17.589413,22.371901,23.249265,23.981261,21.77022,24.928512,24.82809,24.521011,24.896472,24.190281,23.639562,23.632251,24.494992,23.701064,23.640423,22.759189,23.633326,22.066114,21.652593,20.946831,22.65984,20.554384,20.147957,19.829268,20.633088,18.967818,18.358825,17.890683,19.142216,17.583606
2025,Punchbowl 33_11kV,2024-08-21,MW,17.113958,16.61528,16.336589,15.796838,15.134514,14.500148,15.864362,13.720198,13.352478,13.133353,14.096517,12.775957,12.526724,12.535112,12.835092,12.732733,12.707144,13.058519,12.472535,13.979536,14.465096,14.878618,13.451827,16.265626,16.730972,17.417595,15.513201,18.339472,18.967389,19.742822,18.088735,18.734286,17.644033,17.028588,19.530792,14.717982,14.006631,13.974374,15.437937,13.767936,13.334201,12.987986,13.825568,11.897734,11.701617,12.110408,12.404367,13.836534,11.923108,11.931064,13.84062,12.304804,12.309534,13.134428,12.22481,14.747014,13.654394,14.358436,12.543498,14.361232,15.299666,16.044995,14.40639,18.125292,18.961797,19.657667,16.85075,21.089403,21.926554,22.432113,20.166667,22.71446,22.582211,22.43964,23.141315,21.9072,21.737318,21.633454,22.263737,21.562491,21.244878,20.393964,21.523138,19.945606,19.447144,19.151462,20.297411,18.807614,18.443981,18.131527,18.801593,17.533071,17.007084,16.90666,17.784238,16.610551
2025,Punchbowl 33_11kV,2024-08-22,MW,15.85404,15.592766,15.277517,14.756906,14.269194,13.73396,14.805074,12.842404,12.460278,12.249109,13.06196,11.910421,11.832361,11.674522,12.035574,11.926334,11.979018,12.156857,11.739894,13.001964,13.459139,14.055875,12.474687,14.995385,15.69749,16.45271,14.409616,17.65629,18.624185,19.374459,17.20105,19.077704,18.967819,18.585693,19.101144,18.004224,17.538232,16.72022,18.172171,16.326697,14.586594,14.163825,15.21193,11.267666,11.423355,12.056217,11.772365,11.795589,12.114278,11.893648,11.37196,14.611968,15.000761,15.246766,13.950936,13.108408,13.553542,14.589389,14.099098,16.17961,15.193221,15.989729,16.77097,17.450066,18.182277,19.103079,16.674633,20.88877,22.054934,22.516409,20.048824,23.36044,23.413126,23.155938,23.146906,22.679194,22.368246,22.535762,22.909717,22.448456,22.489099,21.920103,22.635111,21.054566,20.34214,19.977001,21.436692,19.600036,19.326505,19.120497,19.517461,18.16744,17.837138,17.681664,18.400328,17.275453
2025,Punchbowl 33_11kV,2024-08-23,MW,16.516793,16.278743,15.827804,15.469118,14.822708,14.363812,15.548037,13.228401,12.911217,12.666931,13.619774,12.68478,12.480492,12.44587,12.651448,12.567583,12.590593,13.205607,12.411464,13.995879,14.425099,14.941624,13.435914,16.23165,16.821074,17.957991,15.469118,18.587413,18.693427,18.994053,18.504837,18.148516,17.682094,16.475504,18.643968,15.014738,14.78185,15.867588,15.559649,13.79245,13.467956,12.974438,14.015232,14.077379,14.016737,13.912228,12.98175,14.337147,13.76471,13.672889,12.732949,14.893025,15.315149,14.496062,14.18963,17.426412,15.569756,15.042694,16.888597,16.142408,15.718779,16.411638,15.876404,18.082284,18.839439,19.324355,16.918702,20.880814,21.950638,22.295992,20.036567,23.102823,22.829507,22.542644,23.291843,22.002678,21.50185,21.392179,22.145679,21.458842,21.101016,20.691795,21.357773,20.356547,19.869267,20.012483,20.504064,19.686482,19.574448,19.493162,19.716803,19.130604,18.749122,18.467421,19.268874,17.988096
2025,Punchbowl 33_11kV,2024-08-24,MW,17.369642,16.950742,16.520879,16.192512,15.473418,14.989148,16.297021,14.08426,13.578271,13.355274,14.415851,12.994222,12.621128,12.536187,13.060024,12.182446,12.205026,12.370606,12.172554,12.860252,13.14346,13.57311,12.448451,14.228552,14.820127,15.065918,13.762344,15.715983,15.622871,15.980913,15.168922,18.082284,18.823957,19.305861,17.086864,18.961798,17.366415,19.823248,19.308227,21.093274,20.533955,19.24608,20.994785,13.708801,15.097528,13.511609,14.119312,14.411766,14.10899,14.100173,16.755057,14.005341,14.011362,14.012866,14.049208,14.574122,14.788946,15.337943,14.139525,15.968226,16.103916,16.632054,15.546532,18.356029,18.984806,19.583694,17.566618,19.909909,20.192901,20.624916,20.09893,21.258425,21.139938,20.818668,21.346591,20.496967,19.898512,19.551222,20.582339,19.097488,18.875136,18.522256,19.408651,17.937132,17.802087,17.905521,18.124647,17.943799,17.715425,17.750047,18.022073,16.82774,16.380027,16.48002,17.43996,
2025,Punchbowl 33_11kV,2024-08-25,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.890811
2025,Punchbowl 33_11kV,2024-08-26,MW,15.605668,15.103334,14.67863,14.401444,13.881908,13.555262,14.496707,12.57511,12.117504,11.889992,12.973579,11.621407,11.45475,11.231324,11.825695,11.372176,11.473459,11.654738,11.245732,12.402217,12.98089,13.19937,11.938806,14.810665,15.180963,15.818988,13.94986,16.004137,16.301324,16.375081,15.869522,15.96414,15.346115,14.277796,16.394435,13.723424,13.573324,12.635105,13.732239,12.103957,11.706562,11.60614,12.225024,11.023381,11.075421,11.088323,11.334113,11.818598,11.835157,11.918807,11.500339,11.918806,12.168254,12.28029,12.04525,12.851866,13.44,13.724499,12.55339,14.13802,14.70336,15.597497,13.796967,17.701017,18.44355,19.312098,16.916122,20.29569,20.776305,21.299927,20.31741,22.356849,22.6564,22.63253,21.941606,21.79495,20.997366,20.660828,22.490389,20.369665,20.41934,20.073985,20.505785,19.637453,19.572942,19.45854,19.845827,18.217974,17.988097,17.373726,18.718372,16.737854,15.927153,15.85318,17.082348,15.482879
2025,Punchbowl 33_11kV,2024-08-27,MW,15.235154,14.979041,14.564875,14.252852,13.779978,13.254636,14.263173,12.550164,12.17363,12.024821,12.697897,11.725486,11.465718,11.352176,11.798814,11.456257,11.696026,11.923108,11.386154,12.68564,13.27184,13.724283,12.220938,15.006136,15.700286,15.977257,14.282957,16.641731,17.142558,16.988375,16.558941,16.550769,15.792753,14.817976,16.677858,13.263882,12.827996,12.629945,14.003405,12.138363,11.610654,11.227024,12.205886,10.758666,10.570291,10.814362,11.04811,11.163587,11.469374,11.5541,10.893926,11.079937,11.378196,11.644846,10.964244,12.614246,12.84563,13.142814,12.11815,13.7288,14.193285,15.403531,13.126256,17.761659,18.672999,19.538535,16.629474,20.261285,21.024246,21.216922,20.391169,22.327604,22.311691,21.998162,21.826345,21.136498,20.945326,20.629432,21.686354,20.194408,20.024094,19.607992,20.296335,19.285862,18.75837,18.795787,19.342203,18.359255,17.752842,17.281475,18.561608,16.698501,15.858555,15.596207,16.918487,15.301387
2025,Punchbowl 33_11kV,2024-08-28,MW,15.239885,14.785076,14.467461,14.105334,13.503652,13.069701,14.200812,12.368026,12.082668,11.794729,12.792514,11.57883,11.332393,11.141653,11.640975,11.307018,11.456472,11.750001,11.138427,12.524574,12.76456,13.03336,11.904399,14.318869,14.963128,15.562229,13.752883,16.684954,17.476516,17.358245,16.295731,15.508685,16.004352,13.84019,16.347771,15.144192,13.327749,12.640052,12.947988,12.515974,11.852144,11.900314,12.344586,12.692951,11.55754,11.892787,11.814728,11.442708,11.861176,12.18051,11.55926,12.534682,12.734454,12.82004,12.214702,15.139032,14.897972,14.715618,14.252421,15.304828,15.992095,16.913111,14.195436,19.336182,19.131679,19.750994,18.170235,20.632228,21.337559,21.630875,19.99786,22.267393,22.161808,21.728288,22.130842,21.254339,21.090264,20.784476,21.470669,19.939799,19.411661,19.226726,20.584274,18.686546,18.248725,18.184643,19.123508,17.415015,17.479741,17.213736,17.727468,16.376156,15.771464,15.438151,16.792689,14.936034
2025,Punchbowl 33_11kV,2024-08-29,MW,14.927002,14.631752,14.292419,13.687511,13.051853,12.921538,13.881262,12.131482,11.640761,11.479265,12.411034,11.193692,11.024241,10.879304,11.376906,11.078861,11.121654,11.4197,10.843607,12.300074,12.678759,13.074003,11.622697,13.927066,14.535414,15.054951,13.441076,16.347126,16.491633,15.861566,16.100906,15.37407,14.572616,13.624074,15.96801,14.120386,13.900616,12.380498,13.824492,11.687209,10.961234,11.060583,12.191693,10.805545,11.092409,11.148964,10.866186,10.99091,11.192187,11.264655,11.026821,11.647642,11.822469,12.109117,11.487867,12.444796,12.688651,13.044972,12.207177,13.663642,14.375639,15.516642,13.165825,17.220403,18.14228,19.083295,16.396155,20.495248,20.93952,21.542063,19.875073,22.263091,22.233846,22.001172,22.021602,22.160733,21.807207,21.409168,21.919242,20.453315,20.123013,20.00087,21.172194,19.058565,18.595585,18.350224,19.69659,17.864234,17.871975,17.751338,18.194966,16.814408,16.280034,16.061768,17.255025,15.584593
2025,Punchbowl 33_11kV,2024-08-30,MW,15.482665,15.011298,14.536918,14.135655,13.504297,13.080023,14.182749,12.276204,11.96934,11.761398,12.661985,11.506576,11.285515,11.207671,11.61345,11.358628,11.520983,11.848274,11.182511,12.717251,12.954655,13.412475,12.135783,14.363167,14.799268,15.268485,13.641492,16.268637,16.083486,16.308419,15.98844,15.832535,14.951086,14.378221,16.374866,13.692887,13.581066,13.471396,14.10813,12.753162,12.335339,12.114924,13.103462,11.938162,12.022672,12.331254,11.961601,13.263452,13.92556,14.090066,12.745206,13.92169,14.213284,14.089421,14.078884,14.689598,14.844212,15.255368,14.554983,15.290204,15.9407,17.032674,15.310417,19.140925,20.094198,20.417188,18.1154,20.907909,21.23047,21.20359,20.884255,21.616036,21.401856,21.04446,21.52357,20.447079,20.010978,19.428864,20.941026,19.146087,18.799442,18.743962,19.238554,17.864663,17.547909,17.601885,18.411079,17.680375,17.651343,17.448562,17.665751,16.504535,16.335728,16.073595,16.984505,15.584164
2025,Punchbowl 33_11kV,2024-08-31,MW,15.214941,14.971945,14.70207,14.258658,13.609881,13.160232,14.392197,12.546938,12.2547,11.912141,12.77144,11.42228,11.152404,11.231754,11.622482,11.053272,11.064023,11.197563,11.116063,11.557325,11.864832,12.17879,11.267236,13.106688,13.326029,13.418926,12.52952,13.040456,12.907776,13.093786,13.244528,13.634181,13.551176,13.568379,13.214853,13.401723,13.102817,12.970138,13.559562,12.860037,12.44372,12.275773,12.8981,11.67022,11.576033,11.819674,12.187177,11.972782,12.207176,12.237926,11.934936,12.059014,12.057293,12.285665,12.331254,12.758539,13.155716,13.749873,12.348888,14.16189,15.039468,15.443957,13.756324,17.137398,17.891543,18.029599,16.530556,18.54634,18.913198,19.543911,18.622464,20.550082,20.455035,20.063018,20.240426,19.092757,18.734716,18.373663,19.525418,18.149376,17.980139,17.777142,18.299904,17.420821,17.31287,17.482967,17.650268,17.230726,16.966441,16.750326,17.411359,16.608614,16.091229,16.055316,16.495504,15.77942
2025,Punchbowl 33_11kV,2024-09-01,MW,15.785872,15.204833,15.000545,14.53649,13.835029,13.390756,14.67476,12.634891,12.17449,11.717744,13.0368,11.305728,11.099504,11.183586,11.463782,11.177564,10.997145,11.23541,11.135631,11.517757,11.868058,11.959665,11.322502,12.363296,12.611666,12.811653,12.17277,13.117224,13.288182,13.056584,13.193564,12.651664,12.60758,12.719402,12.521349,12.833802,13.293772,13.296784,12.797891,13.346027,12.991857,12.79359,13.325814,11.763764,11.797525,11.851285,12.17406,12.102881,12.41942,12.602419,11.954503,12.451461,12.647363,12.750367,12.421141,12.561992,12.856812,13.202811,12.608011,14.0591,14.590894,15.356006,13.622569,16.545824,17.229865,17.939928,15.893822,18.564833,19.288443,19.492516,18.633647,20.491808,20.570942,20.530944,20.090757,20.464927,20.091188,19.604982,20.685989,19.301346,18.886319,18.717081,19.348439,18.30012,17.940573,17.719726,18.425488,17.588122,17.492643,17.237822,17.60554,15.781571,15.504385,15.69663,16.852255,15.138386
2025,Punchbowl 33_11kV,2024-09-02,MW,14.853673,14.54251,14.396283,13.860188,13.285386,12.756603,13.993299,12.01665,11.619041,11.39497,12.236637,11.142513,10.984458,11.063378,11.284654,11.158211,11.261215,11.517327,10.999726,12.383723,12.684135,13.116796,11.698607,14.545091,14.810235,15.014092,13.859544,15.271495,15.631042,15.56051,15.239454,14.987644,14.595195,14.018243,15.326331,12.795095,12.568012,11.974716,13.324093,11.74054,11.700757,11.45389,11.570658,11.197563,11.224227,11.01736,11.460127,11.268526,11.417765,11.594742,11.066603,11.80075,11.90311,11.842038,11.785482,12.028478,12.357274,12.378133,11.902249,13.174641,13.92212,14.990009,12.771441,17.524684,18.187224,18.945024,16.264766,20.196127,20.556319,21.105316,19.544771,22.031064,22.174925,22.228686,21.345516,22.127402,21.788068,21.488732,21.959886,20.80211,20.638249,20.48213,21.309389,19.767337,19.373814,19.361127,20.173978,18.909112,18.572144,18.000783,19.079855,16.998052,16.834191,16.45185,17.352438,16.161331
2025,Punchbowl 33_11kV,2024-09-03,MW,15.726736,15.529329,15.122043,14.770882,14.269194,13.87309,14.800989,13.114644,12.723702,12.480277,13.51677,12.30803,12.103527,11.799029,12.49619,11.887197,11.901819,12.311256,11.813653,13.341297,13.849436,14.468537,12.756173,15.711468,16.210361,16.152301,15.157955,16.201974,16.668826,16.681513,16.315516,16.160901,15.553414,14.607667,16.369274,13.3013,12.507587,12.052562,13.76385,11.617106,11.178425,11.07069,11.784838,10.822318,10.507069,10.646201,10.88253,11.038863,11.304438,11.112622,10.766622,10.808126,10.828554,11.141437,10.97091,11.871283,12.14675,12.720476,11.490017,12.844554,13.742131,14.61498,12.65962,17.25868,18.421616,19.380479,16.264981,20.178923,20.801035,21.491098,20.120218,23.316573,23.355708,23.391622,22.559202,22.686936,22.351688,22.107187,23.158087,21.704204,21.42336,21.458412,21.954938,20.774585,20.53546,20.548362,21.035212,19.935069,19.557028,18.942014,20.086242,18.004439,17.562962,17.354373,18.320978,17.026652
2025,Punchbowl 33_11kV,2024-09-04,MW,16.575499,16.291431,15.967365,15.437937,14.937754,14.374134,15.648677,13.466235,13.040456,12.805632,13.928786,12.650588,12.20481,12.282655,12.802407,12.591022,12.785634,13.105398,12.309535,14.115441,14.638848,15.086991,13.418926,16.602808,17.125571,17.518879,15.576424,18.106153,18.41194,17.976484,17.904016,17.311366,16.576144,16.372932,17.548554,14.393272,13.967063,13.380649,15.072154,12.182877,11.842467,11.750216,12.431032,11.290031,10.983382,11.039294,11.5541,11.051551,11.411743,11.597536,10.843392,11.837092,11.41798,11.840532,11.762689,12.040735,12.546294,13.22539,12.079872,13.821911,15.553628,15.389123,13.43785,17.075897,18.133678,19.088241,16.076391,20.710717,21.04747,21.392179,20.048178,22.707149,22.65812,22.711664,22.172344,22.322228,21.869139,21.385084,22.543074,20.883395,20.919091,20.588791,21.12037,20.004742,19.711426,19.819807,20.2415,19.306936,19.195546,18.693427,19.41037,17.456088,17.022352,16.932466,17.939067,16.450991
2025,Punchbowl 33_11kV,2024-09-05,MW,16.207565,15.912745,15.6104,15.252143,14.555198,13.86879,15.151288,13.173566,12.880036,12.700262,13.460859,12.333189,12.203735,12.150835,12.566938,12.245884,12.375767,12.615536,12.108042,13.454192,14.064261,14.751744,13.008629,15.910595,16.140042,16.243476,15.125269,16.873329,17.593068,17.556511,16.628184,18.268508,17.854556,17.545544,18.316032,17.55049,17.614572,16.957839,16.674202,15.817053,13.653319,11.728712,17.159548,12.398777,14.127268,13.856318,10.946181,16.417659,17.185352,16.897414,14.721424,15.191071,14.814321,12.529091,15.567607,12.689296,14.989363,14.829589,12.270613,14.141246,15.026135,15.728026,13.786,18.576446,19.739597,20.77351,17.816064,20.763403,21.118648,21.622918,20.77652,22.775962,23.342377,23.365816,22.218793,22.409964,21.981604,21.582275,22.946488,21.086393,20.955433,20.728136,21.471529,19.742178,19.506279,19.401985,20.109466,18.396888,18.03777,17.55307,18.940508,16.995042,16.15531,16.031233,16.948378,16.064349
2025,Punchbowl 33_11kV,2024-09-06,MW,15.552983,15.273,14.765506,14.291774,13.639772,13.137439,14.371554,12.230185,11.983104,11.789138,12.593388,11.45045,11.26315,11.347876,11.747421,11.342715,11.491523,11.863112,11.28788,12.693381,13.064326,13.413551,12.190618,14.630676,14.935388,15.289128,14.033295,15.929518,16.271862,16.179824,16.07166,15.414498,14.832169,14.322739,15.77813,13.51892,12.975299,12.638116,13.726864,12.430602,12.099656,11.918377,12.272548,12.082237,12.001382,12.565862,12.022027,13.670308,14.045123,13.962118,12.909926,14.05566,14.06297,13.912228,14.014157,14.748734,14.823353,15.24354,14.282311,15.640935,15.917691,17.072026,15.498363,19.396178,20.118283,20.88275,18.348072,21.227244,21.330248,21.269391,21.424436,22.026548,21.939242,21.746351,21.560556,20.837376,20.517182,20.066243,21.699256,19.29855,19.133614,18.83944,19.640678,18.30227,18.271304,18.194965,18.597734,17.921649,17.76381,17.28427,17.844665,16.901929,16.302182,16.200684,16.917842,15.88608
