PGE_Temp,PGE_Solar,SCE_Temp,SCE_Solar,SDGE_Temp,SDGE_Solar,VEA_Temp,VEA_Solar,Date,HR
17.3,0.0,15.8,0.0,16.2,0.0,18.4,0.0,2025-11-04,21
16.4,0.0,15.0,0.0,15.8,0.0,16.9,0.0,2025-11-04,22
15.6,0.0,14.6,0.0,15.0,0.0,15.8,0.0,2025-11-04,23
15.1,0.0,14.1,0.0,14.5,0.0,15.7,0.0,2025-11-05,0
14.6,0.0,13.7,0.0,14.1,0.0,15.4,0.0,2025-11-05,1
14.3,0.0,13.7,0.0,13.6,0.0,14.9,0.0,2025-11-05,2
14.0,0.0,13.5,0.0,13.6,0.0,14.4,0.0,2025-11-05,3
14.5,0.0,13.3,0.0,14.0,0.0,14.0,0.0,2025-11-05,4
14.8,0.0,13.5,0.0,14.4,0.0,13.0,0.0,2025-11-05,5
14.8,0.0,13.4,0.0,14.9,0.0,13.1,0.0,2025-11-05,6
13.7,0.0,13.7,0.0,13.9,0.0,13.1,0.0,2025-11-05,7
13.3,0.0,14.3,11.0,14.7,28.0,13.9,35.0,2025-11-05,8
13.9,13.0,15.4,77.0,16.1,140.0,17.8,200.0,2025-11-05,9
14.5,68.0,17.2,212.0,18.1,331.0,21.3,380.0,2025-11-05,10
14.7,50.0,18.8,337.0,19.3,500.0,23.8,520.0,2025-11-05,11
15.3,51.0,20.3,405.0,20.4,598.0,24.6,608.0,2025-11-05,12
16.9,236.0,21.2,454.0,20.4,630.0,25.3,639.0,2025-11-05,13
15.9,115.0,21.7,456.0,20.5,595.0,25.4,567.0,2025-11-05,14
15.8,148.0,21.9,489.0,20.2,509.0,25.0,496.0,2025-11-05,15
17.0,175.0,21.6,358.0,19.7,362.0,24.7,360.0,2025-11-05,16
15.4,81.0,20.0,199.0,18.3,193.0,23.8,181.0,2025-11-05,17
15.8,15.0,18.4,39.0,17.2,38.0,21.8,25.0,2025-11-05,18
15.4,0.0,17.1,0.0,16.7,0.0,20.5,0.0,2025-11-05,19
15.0,0.0,16.4,0.0,16.4,0.0,19.6,0.0,2025-11-05,20
15.0,0.0,16.1,0.0,16.3,0.0,19.2,0.0,2025-11-05,21
14.5,0.0,15.5,0.0,15.9,0.0,18.9,0.0,2025-11-05,22
14.6,0.0,15.2,0.0,15.0,0.0,18.2,0.0,2025-11-05,23
14.3,0.0,14.7,0.0,14.1,0.0,17.1,0.0,2025-11-06,0
13.0,0.0,14.3,0.0,13.7,0.0,16.0,0.0,2025-11-06,1
12.8,0.0,13.7,0.0,13.9,0.0,14.7,0.0,2025-11-06,2
12.9,0.0,13.1,0.0,13.7,0.0,13.8,0.0,2025-11-06,3
12.8,0.0,12.9,0.0,13.2,0.0,13.0,0.0,2025-11-06,4
13.2,0.0,12.6,0.0,13.0,0.0,13.1,0.0,2025-11-06,5
12.8,0.0,12.1,0.0,12.1,0.0,12.9,0.0,2025-11-06,6
11.9,0.0,11.7,0.0,11.9,0.0,12.2,0.0,2025-11-06,7
11.7,3.0,12.6,21.0,12.6,28.0,12.7,30.0,2025-11-06,8
13.6,89.0,14.1,158.0,15.1,173.0,14.4,185.0,2025-11-06,9
15.5,230.0,16.3,332.0,18.1,350.0,16.0,363.0,2025-11-06,10
17.0,377.0,17.3,480.0,19.8,497.0,17.6,505.0,2025-11-06,11
18.6,459.0,19.5,578.0,20.9,586.0,19.1,593.0,2025-11-06,12
19.7,503.0,21.2,617.0,21.2,620.0,20.1,622.0,2025-11-06,13
20.3,518.0,22.7,592.0,21.0,590.0,21.2,587.0,2025-11-06,14
20.8,463.0,23.4,506.0,20.8,493.0,21.9,493.0,2025-11-06,15
20.9,341.0,23.1,367.0,20.6,333.0,22.3,349.0,2025-11-06,16
20.5,190.0,22.2,196.0,19.6,173.0,22.1,173.0,2025-11-06,17
19.1,37.0,20.5,40.0,18.6,34.0,19.7,24.0,2025-11-06,18
18.0,0.0,19.0,0.0,18.1,0.0,18.7,0.0,2025-11-06,19
17.1,0.0,17.6,0.0,17.7,0.0,17.8,0.0,2025-11-06,20
16.1,0.0,16.7,0.0,17.4,0.0,16.8,0.0,2025-11-06,21
15.1,0.0,16.3,0.0,17.2,0.0,16.2,0.0,2025-11-06,22
16.1,0.0,15.6,0.0,17.1,0.0,15.5,0.0,2025-11-06,23
15.0,0.0,15.0,0.0,16.9,0.0,15.5,0.0,2025-11-07,0
14.5,0.0,14.5,0.0,17.0,0.0,14.8,0.0,2025-11-07,1
14.2,0.0,13.9,0.0,16.7,0.0,14.0,0.0,2025-11-07,2
13.7,0.0,13.5,0.0,16.2,0.0,13.4,0.0,2025-11-07,3
13.2,0.0,13.2,0.0,15.7,0.0,12.9,0.0,2025-11-07,4
13.3,0.0,13.2,0.0,13.9,0.0,13.1,0.0,2025-11-07,5
13.2,0.0,12.9,0.0,13.6,0.0,12.5,0.0,2025-11-07,6
13.4,0.0,12.6,0.0,13.6,0.0,11.9,0.0,2025-11-07,7
13.7,1.0,12.7,13.0,13.5,18.0,12.8,30.0,2025-11-07,8
13.8,19.0,14.2,122.0,14.7,128.0,16.0,186.0,2025-11-07,9
14.5,80.0,16.8,299.0,17.7,337.0,17.9,361.0,2025-11-07,10
15.7,267.0,19.7,474.0,19.7,490.0,19.4,503.0,2025-11-07,11
18.0,387.0,22.7,571.0,21.0,596.0,21.4,593.0,2025-11-07,12
19.6,495.0,25.0,617.0,21.3,634.0,23.0,622.0,2025-11-07,13
21.1,473.0,26.6,592.0,20.8,606.0,24.3,589.0,2025-11-07,14
21.6,368.0,26.9,503.0,20.6,513.0,24.9,494.0,2025-11-07,15
21.8,333.0,25.5,365.0,20.4,369.0,25.0,348.0,2025-11-07,16
21.4,191.0,24.3,196.0,19.5,194.0,24.1,171.0,2025-11-07,17
19.6,44.0,21.7,40.0,18.0,36.0,21.8,22.0,2025-11-07,18
18.5,0.0,20.4,0.0,17.1,0.0,21.0,0.0,2025-11-07,19
17.7,0.0,19.9,0.0,16.7,0.0,19.8,0.0,2025-11-07,20
16.9,0.0,19.2,0.0,16.2,0.0,18.6,0.0,2025-11-07,21
16.3,0.0,18.4,0.0,16.0,0.0,17.5,0.0,2025-11-07,22
15.5,0.0,17.7,0.0,15.5,0.0,16.5,0.0,2025-11-07,23
15.0,0.0,17.0,0.0,14.8,0.0,16.0,0.0,2025-11-08,0
14.4,0.0,16.9,0.0,14.7,0.0,15.3,0.0,2025-11-08,1
13.7,0.0,16.2,0.0,14.5,0.0,15.0,0.0,2025-11-08,2
13.1,0.0,15.5,0.0,14.1,0.0,14.6,0.0,2025-11-08,3
12.3,0.0,14.8,0.0,13.6,0.0,14.2,0.0,2025-11-08,4
11.8,0.0,14.5,0.0,14.0,0.0,14.0,0.0,2025-11-08,5
10.7,0.0,13.5,0.0,13.4,0.0,13.6,0.0,2025-11-08,6
10.5,0.0,13.1,0.0,12.8,0.0,13.1,0.0,2025-11-08,7
10.9,2.0,13.6,18.0,13.5,25.0,13.7,28.0,2025-11-08,8
11.6,67.0,16.5,150.0,15.6,168.0,16.6,177.0,2025-11-08,9
12.7,163.0,19.0,322.0,18.6,356.0,18.4,352.0,2025-11-08,10
15.0,284.0,20.6,474.0,19.6,509.0,20.4,499.0,2025-11-08,11
16.2,320.0,23.3,580.0,20.4,604.0,22.8,590.0,2025-11-08,12
17.5,454.0,25.4,620.0,20.5,638.0,24.3,620.0,2025-11-08,13
18.8,509.0,26.9,594.0,20.4,607.0,25.4,587.0,2025-11-08,14
19.5,453.0,27.6,509.0,19.9,510.0,25.9,493.0,2025-11-08,15
19.8,339.0,27.1,369.0,19.1,368.0,25.9,348.0,2025-11-08,16
20.1,190.0,25.7,197.0,17.7,191.0,25.1,170.0,2025-11-08,17
18.6,43.0,22.8,39.0,16.3,36.0,22.3,21.0,2025-11-08,18
17.8,0.0,21.1,0.0,15.9,0.0,20.0,0.0,2025-11-08,19
17.1,0.0,19.9,0.0,15.4,0.0,18.5,0.0,2025-11-08,20
16.2,0.0,18.6,0.0,15.1,0.0,17.6,0.0,2025-11-08,21
15.2,0.0,17.6,0.0,14.7,0.0,16.7,0.0,2025-11-08,22
14.5,0.0,16.3,0.0,14.1,0.0,15.7,0.0,2025-11-08,23
13.8,0.0,16.0,0.0,13.5,0.0,15.5,0.0,2025-11-09,0
13.4,0.0,15.4,0.0,13.6,0.0,15.0,0.0,2025-11-09,1
13.0,0.0,14.8,0.0,13.6,0.0,14.5,0.0,2025-11-09,2
12.6,0.0,14.3,0.0,13.4,0.0,14.1,0.0,2025-11-09,3
12.1,0.0,13.9,0.0,13.1,0.0,13.8,0.0,2025-11-09,4
10.7,0.0,13.7,0.0,13.1,0.0,13.4,0.0,2025-11-09,5
10.0,0.0,13.4,0.0,12.5,0.0,13.0,0.0,2025-11-09,6
9.7,0.0,13.0,0.0,12.0,0.0,12.8,0.0,2025-11-09,7
9.4,2.0,13.9,18.0,12.8,28.0,13.3,27.0,2025-11-09,8
10.0,66.0,16.6,152.0,15.8,178.0,16.1,182.0,2025-11-09,9
12.1,218.0,19.9,328.0,19.1,356.0,17.5,359.0,2025-11-09,10
15.5,389.0,23.5,475.0,21.4,504.0,18.6,502.0,2025-11-09,11
18.3,489.0,25.0,579.0,23.1,597.0,20.2,591.0,2025-11-09,12
20.6,538.0,26.9,618.0,24.1,633.0,21.3,621.0,2025-11-09,13
22.5,526.0,28.8,599.0,24.4,598.0,22.5,586.0,2025-11-09,14
23.8,459.0,29.8,515.0,24.3,511.0,23.3,491.0,2025-11-09,15
24.3,341.0,29.6,373.0,23.5,370.0,23.3,344.0,2025-11-09,16
23.2,188.0,27.3,196.0,20.7,193.0,22.1,166.0,2025-11-09,17
21.0,42.0,22.9,38.0,19.2,34.0,19.9,20.0,2025-11-09,18
19.6,0.0,19.9,0.0,18.6,0.0,19.7,0.0,2025-11-09,19
18.4,0.0,17.7,0.0,17.8,0.0,19.0,0.0,2025-11-09,20
17.8,0.0,16.4,0.0,17.3,0.0,18.3,0.0,2025-11-09,21
17.1,0.0,16.4,0.0,16.8,0.0,17.7,0.0,2025-11-09,22
16.6,0.0,16.3,0.0,16.4,0.0,17.3,0.0,2025-11-09,23
15.8,0.0,15.7,0.0,16.0,0.0,16.9,0.0,2025-11-10,0
14.7,0.0,15.0,0.0,15.2,0.0,16.2,0.0,2025-11-10,1
14.1,0.0,14.5,0.0,14.8,0.0,15.6,0.0,2025-11-10,2
13.3,0.0,14.5,0.0,14.9,0.0,15.0,0.0,2025-11-10,3
12.6,0.0,14.5,0.0,14.8,0.0,14.4,0.0,2025-11-10,4
11.6,0.0,14.9,0.0,14.5,0.0,15.1,0.0,2025-11-10,5
10.7,0.0,14.0,0.0,14.3,0.0,14.3,0.0,2025-11-10,6
10.4,0.0,12.9,0.0,14.2,0.0,13.6,0.0,2025-11-10,7
10.2,2.0,13.0,18.0,15.5,26.0,14.1,26.0,2025-11-10,8
12.0,81.0,16.7,157.0,18.4,176.0,16.9,181.0,2025-11-10,9
14.5,232.0,21.8,337.0,21.8,351.0,19.5,359.0,2025-11-10,10
17.3,376.0,25.6,488.0,24.7,498.0,20.2,504.0,2025-11-10,11
19.8,475.0,29.0,589.0,25.6,597.0,22.0,596.0,2025-11-10,12
21.6,515.0,31.3,629.0,25.5,632.0,23.6,625.0,2025-11-10,13
22.9,512.0,32.5,603.0,25.1,610.0,24.5,591.0,2025-11-10,14
23.6,436.0,32.8,515.0,23.6,509.0,25.1,493.0,2025-11-10,15
23.8,304.0,31.6,364.0,22.0,365.0,25.1,346.0,2025-11-10,16
23.6,183.0,26.0,191.0,20.5,182.0,24.5,167.0,2025-11-10,17
21.3,39.0,22.8,37.0,19.1,34.0,22.7,20.0,2025-11-10,18
19.9,0.0,21.6,0.0,18.5,0.0,21.2,0.0,2025-11-10,19
18.6,0.0,20.8,0.0,17.8,0.0,20.1,0.0,2025-11-10,20
17.8,0.0,20.3,0.0,17.2,0.0,19.3,0.0,2025-11-10,21
16.8,0.0,19.6,0.0,17.2,0.0,18.4,0.0,2025-11-10,22
16.2,0.0,18.4,0.0,16.2,0.0,18.1,0.0,2025-11-10,23
15.6,0.0,17.1,0.0,15.0,0.0,17.5,0.0,2025-11-11,0
15.1,0.0,17.4,0.0,14.5,0.0,17.0,0.0,2025-11-11,1
14.5,0.0,17.6,0.0,14.3,0.0,15.9,0.0,2025-11-11,2
13.9,0.0,16.9,0.0,14.1,0.0,15.3,0.0,2025-11-11,3
13.1,0.0,16.1,0.0,14.1,0.0,14.5,0.0,2025-11-11,4
12.2,0.0,16.9,0.0,14.8,0.0,14.2,0.0,2025-11-11,5
10.7,0.0,14.5,0.0,13.8,0.0,13.3,0.0,2025-11-11,6
10.7,0.0,13.8,0.0,13.9,0.0,12.8,0.0,2025-11-11,7
10.6,1.0,14.2,15.0,14.3,21.0,13.3,21.0,2025-11-11,8
12.1,71.0,16.7,147.0,15.8,139.0,16.2,156.0,2025-11-11,9
14.7,197.0,19.8,275.0,19.1,319.0,19.3,325.0,2025-11-11,10
16.5,278.0,21.8,378.0,20.0,371.0,19.7,470.0,2025-11-11,11
18.3,340.0,23.7,495.0,21.2,570.0,21.4,509.0,2025-11-11,12
19.7,397.0,25.3,583.0,21.3,578.0,22.4,552.0,2025-11-11,13
20.3,305.0,26.4,581.0,21.8,572.0,23.3,556.0,2025-11-11,14
21.3,355.0,26.9,489.0,22.3,504.0,23.5,427.0,2025-11-11,15
21.5,271.0,25.8,288.0,21.8,353.0,23.4,320.0,2025-11-11,16
20.8,160.0,24.7,127.0,20.1,151.0,22.6,155.0,2025-11-11,17
19.1,22.0,22.0,28.0,18.5,24.0,21.1,16.0,2025-11-11,18
18.5,0.0,19.7,0.0,18.0,0.0,20.4,0.0,2025-11-11,19
18.0,0.0,18.5,0.0,17.1,0.0,19.9,0.0,2025-11-11,20
17.6,0.0,17.7,0.0,16.9,0.0,19.5,0.0,2025-11-11,21
16.1,0.0,16.9,0.0,16.8,0.0,18.2,0.0,2025-11-11,22
15.4,0.0,16.6,0.0,16.2,0.0,18.1,0.0,2025-11-11,23
14.3,0.0,16.0,0.0,15.8,0.0,17.3,0.0,2025-11-12,0
13.6,0.0,15.8,0.0,15.8,0.0,17.2,0.0,2025-11-12,1
13.2,0.0,15.2,0.0,15.6,0.0,16.3,0.0,2025-11-12,2
12.6,0.0,14.9,0.0,15.4,0.0,16.0,0.0,2025-11-12,3
12.4,0.0,14.8,0.0,15.1,0.0,15.2,0.0,2025-11-12,4
12.9,0.0,14.7,0.0,15.4,0.0,15.1,0.0,2025-11-12,5
13.0,0.0,14.6,0.0,15.5,0.0,14.9,0.0,2025-11-12,6
13.1,0.0,14.2,0.0,15.8,0.0,14.6,0.0,2025-11-12,7
13.1,1.0,14.5,9.0,15.9,16.0,15.5,18.0,2025-11-12,8
14.4,51.0,14.8,49.0,16.8,122.0,17.9,101.0,2025-11-12,9
15.7,178.0,16.0,136.0,19.4,325.0,21.2,303.0,2025-11-12,10
16.9,294.0,17.0,142.0,21.3,456.0,22.7,293.0,2025-11-12,11
18.4,406.0,18.6,270.0,21.6,485.0,24.0,422.0,2025-11-12,12
19.2,330.0,21.4,475.0,22.2,611.0,24.6,377.0,2025-11-12,13
19.9,295.0,23.0,458.0,21.8,581.0,25.2,394.0,2025-11-12,14
20.6,312.0,23.1,252.0,21.6,489.0,25.2,314.0,2025-11-12,15
20.9,188.0,23.3,226.0,21.1,321.0,24.2,123.0,2025-11-12,16
19.3,125.0,21.2,116.0,20.9,111.0,22.6,52.0,2025-11-12,17
17.5,17.0,20.2,17.0,19.1,25.0,21.5,7.0,2025-11-12,18
16.8,0.0,20.0,0.0,18.8,0.0,20.4,0.0,2025-11-12,19
16.6,0.0,19.0,0.0,18.7,0.0,19.6,0.0,2025-11-12,20
16.8,0.0,18.4,0.0,18.6,0.0,17.9,0.0,2025-11-12,21
17.0,0.0,17.7,0.0,17.1,0.0,17.1,0.0,2025-11-12,22
16.0,0.0,17.3,0.0,17.3,0.0,16.6,0.0,2025-11-12,23
16.3,0.0,16.5,0.0,16.9,0.0,16.5,0.0,2025-11-13,0
16.6,0.0,16.1,0.0,15.7,0.0,15.2,0.0,2025-11-13,1
16.6,0.0,15.9,0.0,15.5,0.0,14.8,0.0,2025-11-13,2
16.8,0.0,15.8,0.0,15.1,0.0,14.5,0.0,2025-11-13,3
16.5,0.0,15.6,0.0,14.6,0.0,14.1,0.0,2025-11-13,4
16.9,0.0,15.4,0.0,14.6,0.0,13.3,0.0,2025-11-13,5
17.2,0.0,14.9,0.0,14.0,0.0,13.3,0.0,2025-11-13,6
16.6,0.0,14.8,0.0,14.0,0.0,13.0,0.0,2025-11-13,7
16.1,0.0,15.7,13.0,14.9,23.0,13.7,21.0,2025-11-13,8
16.0,5.0,17.6,112.0,17.3,169.0,16.7,164.0,2025-11-13,9
16.1,11.0,18.9,174.0,20.1,344.0,19.4,337.0,2025-11-13,10
16.2,23.0,19.0,288.0,21.8,489.0,22.3,479.0,2025-11-13,11
16.1,30.0,21.6,392.0,23.3,575.0,24.1,568.0,2025-11-13,12
16.0,32.0,23.3,441.0,23.8,620.0,24.8,598.0,2025-11-13,13
16.0,32.0,24.3,422.0,22.9,586.0,25.4,565.0,2025-11-13,14
15.9,34.0,25.0,428.0,22.4,426.0,25.6,472.0,2025-11-13,15
15.9,19.0,24.8,275.0,23.3,342.0,25.2,325.0,2025-11-13,16
15.5,24.0,24.0,90.0,21.2,183.0,24.1,153.0,2025-11-13,17
15.0,8.0,22.4,20.0,19.8,22.0,21.2,16.0,2025-11-13,18
14.8,0.0,21.2,0.0,19.2,0.0,20.0,0.0,2025-11-13,19
14.6,0.0,20.0,0.0,18.6,0.0,19.1,0.0,2025-11-13,20
14.7,0.0,19.4,0.0,17.6,0.0,17.8,0.0,2025-11-13,21
14.6,0.0,18.3,0.0,17.4,0.0,17.6,0.0,2025-11-13,22
13.9,0.0,18.4,0.0,18.2,0.0,16.8,0.0,2025-11-13,23
13.9,0.0,17.3,0.0,17.0,0.0,17.3,0.0,2025-11-14,0
14.1,0.0,16.6,0.0,17.0,0.0,17.8,0.0,2025-11-14,1
14.0,0.0,16.5,0.0,16.8,0.0,17.0,0.0,2025-11-14,2
13.9,0.0,16.3,0.0,17.2,0.0,16.4,0.0,2025-11-14,3
14.2,0.0,16.2,0.0,16.9,0.0,15.7,0.0,2025-11-14,4
14.0,0.0,16.4,0.0,16.7,0.0,15.7,0.0,2025-11-14,5
13.6,0.0,16.5,0.0,16.2,0.0,15.4,0.0,2025-11-14,6
12.7,0.0,15.5,0.0,15.9,0.0,15.1,0.0,2025-11-14,7
12.5,0.0,15.4,1.0,15.9,5.0,14.9,4.0,2025-11-14,8
13.6,66.0,15.3,15.0,15.6,25.0,15.4,25.0,2025-11-14,9
14.7,130.0,15.4,24.0,15.3,32.0,16.7,165.0,2025-11-14,10
15.5,265.0,15.8,99.0,19.4,148.0,17.7,152.0,2025-11-14,11
15.4,104.0,16.4,61.0,20.2,461.0,19.3,340.0,2025-11-14,12
15.9,151.0,16.6,59.0,18.1,60.0,20.3,494.0,2025-11-14,13
16.1,132.0,16.8,74.0,18.5,108.0,20.5,399.0,2025-11-14,14
16.2,125.0,17.2,86.0,19.1,99.0,19.9,278.0,2025-11-14,15
16.7,200.0,17.1,50.0,19.2,61.0,19.7,183.0,2025-11-14,16
17.0,162.0,17.5,36.0,18.3,52.0,18.5,76.0,2025-11-14,17
15.7,29.0,17.3,4.0,17.8,6.0,17.9,6.0,2025-11-14,18
14.8,0.0,17.2,0.0,17.6,0.0,17.5,0.0,2025-11-14,19
14.2,0.0,17.1,0.0,17.2,0.0,16.8,0.0,2025-11-14,20
13.5,0.0,16.8,0.0,17.3,0.0,16.6,0.0,2025-11-14,21
13.2,0.0,16.8,0.0,17.6,0.0,16.2,0.0,2025-11-14,22
13.0,0.0,17.0,0.0,16.4,0.0,16.2,0.0,2025-11-14,23
12.7,0.0,17.1,0.0,16.4,0.0,15.8,0.0,2025-11-15,0
12.5,0.0,17.1,0.0,16.7,0.0,15.6,0.0,2025-11-15,1
12.2,0.0,17.1,0.0,16.8,0.0,15.1,0.0,2025-11-15,2
12.0,0.0,17.0,0.0,16.7,0.0,15.1,0.0,2025-11-15,3
11.9,0.0,16.8,0.0,16.5,0.0,15.0,0.0,2025-11-15,4
11.7,0.0,16.8,0.0,16.8,0.0,14.9,0.0,2025-11-15,5
11.5,0.0,17.4,0.0,17.0,0.0,14.9,0.0,2025-11-15,6
11.4,0.0,17.1,0.0,17.2,0.0,15.4,0.0,2025-11-15,7
11.2,0.0,16.8,2.0,16.9,10.0,15.2,8.0,2025-11-15,8
12.3,69.0,17.3,23.0,16.8,6.0,16.3,62.0,2025-11-15,9
13.9,216.0,15.3,40.0,17.3,69.0,16.2,62.0,2025-11-15,10
14.8,362.0,15.2,28.0,16.5,47.0,16.9,167.0,2025-11-15,11
16.6,458.0,15.3,47.0,16.0,23.0,16.8,94.0,2025-11-15,12
18.7,491.0,14.2,35.0,15.8,47.0,16.1,89.0,2025-11-15,13
20.3,455.0,14.4,29.0,16.6,70.0,17.2,98.0,2025-11-15,14
21.2,340.0,14.8,48.0,16.4,164.0,16.3,64.0,2025-11-15,15
21.8,264.0,15.2,53.0,16.8,128.0,15.7,14.0,2025-11-15,16
18.8,87.0,14.3,19.0,16.2,167.0,14.5,13.0,2025-11-15,17
17.6,12.0,14.1,13.0,15.9,24.0,15.0,1.0,2025-11-15,18
16.8,0.0,13.8,0.0,15.4,0.0,14.4,0.0,2025-11-15,19
16.0,0.0,13.5,0.0,14.6,0.0,14.9,0.0,2025-11-15,20
15.5,0.0,13.6,0.0,15.0,0.0,14.6,0.0,2025-11-15,21
14.9,0.0,13.0,0.0,14.3,0.0,14.5,0.0,2025-11-15,22
14.5,0.0,13.2,0.0,14.2,0.0,12.9,0.0,2025-11-15,23
14.5,0.0,13.1,0.0,13.8,0.0,12.8,0.0,2025-11-16,0
14.5,0.0,13.0,0.0,13.5,0.0,11.1,0.0,2025-11-16,1
14.4,0.0,12.8,0.0,13.0,0.0,10.7,0.0,2025-11-16,2
14.4,0.0,12.0,0.0,13.8,0.0,10.9,0.0,2025-11-16,3
14.4,0.0,12.2,0.0,13.6,0.0,11.0,0.0,2025-11-16,4
14.0,0.0,12.7,0.0,13.2,0.0,10.6,0.0,2025-11-16,5
13.6,0.0,12.2,0.0,12.9,0.0,10.1,0.0,2025-11-16,6
13.4,0.0,12.3,0.0,13.2,0.0,10.4,0.0,2025-11-16,7
13.5,0.0,12.5,3.0,13.4,15.0,10.2,13.0,2025-11-16,8
13.6,17.0,12.6,18.0,15.0,119.0,11.4,86.0,2025-11-16,9
14.1,65.0,13.6,127.0,16.1,260.0,12.0,223.0,2025-11-16,10
14.6,178.0,14.0,99.0,16.8,417.0,12.5,449.0,2025-11-16,11
15.7,257.0,13.9,93.0,17.7,507.0,12.6,468.0,2025-11-16,12
15.8,264.0,13.6,84.0,17.2,473.0,12.4,350.0,2025-11-16,13
15.9,255.0,14.9,264.0,17.7,478.0,11.9,161.0,2025-11-16,14
15.2,236.0,15.5,259.0,17.8,457.0,11.4,67.0,2025-11-16,15
14.8,169.0,16.2,241.0,17.6,324.0,11.4,55.0,2025-11-16,16
14.1,97.0,14.5,37.0,16.8,175.0,12.0,60.0,2025-11-16,17
14.0,15.0,14.3,7.0,15.5,25.0,11.3,7.0,2025-11-16,18
14.0,0.0,14.1,0.0,15.1,0.0,11.0,0.0,2025-11-16,19
14.0,0.0,14.2,0.0,14.7,0.0,10.9,0.0,2025-11-16,20
14.0,0.0,14.1,0.0,14.5,0.0,10.8,0.0,2025-11-16,21
13.7,0.0,13.9,0.0,13.8,0.0,10.6,0.0,2025-11-16,22
13.7,0.0,14.1,0.0,14.1,0.0,10.9,0.0,2025-11-16,23
13.8,0.0,14.2,0.0,13.1,0.0,10.8,0.0,2025-11-17,0
13.9,0.0,14.1,0.0,13.1,0.0,10.2,0.0,2025-11-17,1
13.8,0.0,14.0,0.0,12.8,0.0,9.9,0.0,2025-11-17,2
13.1,0.0,14.1,0.0,12.7,0.0,9.6,0.0,2025-11-17,3
12.8,0.0,13.9,0.0,12.4,0.0,9.6,0.0,2025-11-17,4
12.7,0.0,13.9,0.0,12.8,0.0,9.8,0.0,2025-11-17,5
12.5,0.0,13.5,0.0,12.8,0.0,10.3,0.0,2025-11-17,6
12.4,0.0,13.2,0.0,12.7,0.0,10.2,0.0,2025-11-17,7
11.9,0.0,13.5,7.0,12.8,16.0,10.0,14.0,2025-11-17,8
11.6,28.0,14.4,87.0,14.3,150.0,11.9,115.0,2025-11-17,9
12.0,47.0,15.7,290.0,16.2,302.0,12.8,192.0,2025-11-17,10
12.6,181.0,15.8,298.0,17.7,479.0,14.1,392.0,2025-11-17,11
14.3,402.0,16.9,332.0,18.4,523.0,14.8,492.0,2025-11-17,12
15.3,398.0,16.8,200.0,18.8,574.0,15.1,501.0,2025-11-17,13
13.9,254.0,16.5,117.0,18.6,540.0,15.4,375.0,2025-11-17,14
13.9,254.0,16.1,86.0,18.2,449.0,15.7,313.0,2025-11-17,15
14.2,192.0,15.2,43.0,17.6,297.0,15.6,224.0,2025-11-17,16
12.2,97.0,15.2,29.0,17.0,141.0,14.6,101.0,2025-11-17,17
11.7,16.0,14.3,4.0,16.2,18.0,12.8,9.0,2025-11-17,18
11.3,0.0,14.1,0.0,16.0,0.0,11.6,0.0,2025-11-17,19
11.3,0.0,13.5,0.0,16.0,0.0,11.9,0.0,2025-11-17,20
11.2,0.0,13.6,0.0,15.9,0.0,12.2,0.0,2025-11-17,21
10.6,0.0,13.4,0.0,15.4,0.0,12.0,0.0,2025-11-17,22
10.5,0.0,12.6,0.0,14.0,0.0,10.8,0.0,2025-11-17,23
10.1,0.0,11.3,0.0,13.7,0.0,11.5,0.0,2025-11-18,0
9.4,0.0,11.5,0.0,13.8,0.0,11.4,0.0,2025-11-18,1
9.3,0.0,11.1,0.0,13.7,0.0,11.1,0.0,2025-11-18,2
9.4,0.0,10.8,0.0,12.9,0.0,10.9,0.0,2025-11-18,3
9.3,0.0,10.5,0.0,13.0,0.0,10.0,0.0,2025-11-18,4
9.5,0.0,10.2,0.0,13.2,0.0,9.2,0.0,2025-11-18,5
9.0,0.0,9.2,0.0,12.2,0.0,9.3,0.0,2025-11-18,6
8.3,0.0,8.1,0.0,11.7,0.0,9.5,0.0,2025-11-18,7
8.2,0.0,8.4,9.0,11.9,16.0,9.8,4.0,2025-11-18,8
9.4,62.0,10.3,94.0,13.1,152.0,9.8,54.0,2025-11-18,9
11.2,209.0,11.9,216.0,14.1,309.0,11.4,204.0,2025-11-18,10
13.1,353.0,12.9,378.0,14.5,366.0,10.6,142.0,2025-11-18,11
14.2,445.0,14.4,444.0,15.2,413.0,11.1,199.0,2025-11-18,12
14.9,419.0,14.9,492.0,15.4,517.0,10.4,82.0,2025-11-18,13
15.4,369.0,15.3,503.0,15.5,508.0,10.0,37.0,2025-11-18,14
15.2,199.0,15.3,412.0,15.2,340.0,9.4,45.0,2025-11-18,15
15.3,176.0,15.3,302.0,14.7,185.0,10.1,140.0,2025-11-18,16
14.8,127.0,14.8,168.0,14.1,106.0,10.1,86.0,2025-11-18,17
13.6,24.0,13.4,26.0,13.6,16.0,9.1,10.0,2025-11-18,18
12.7,0.0,13.3,0.0,12.9,0.0,8.5,0.0,2025-11-18,19
12.2,0.0,12.5,0.0,12.4,0.0,8.8,0.0,2025-11-18,20
11.7,0.0,11.6,0.0,12.0,0.0,8.6,0.0,2025-11-18,21
11.0,0.0,10.8,0.0,11.5,0.0,8.0,0.0,2025-11-18,22
10.7,0.0,10.7,0.0,11.6,0.0,8.9,0.0,2025-11-18,23
